url,id,review_count,price,phone,rating,coordinates,image_url,transactions,categories,location,display_phone,distance,alias,is_closed,name,latitude,longitude
https://www.yelp.com/biz/the-metropolitan-museum-of-art-new-york-3?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,jVncyqXwlx_D9f2xZn05tg,2687,,12125357710,4.5,"{'latitude': 40.779254271604, 'longitude': -73.9628841731528}",https://s3-media2.fl.yelpcdn.com/bphoto/UZ5-dy--YG4nq9dXqgsQaw/o.jpg,[],"[{'alias': 'artmuseums', 'title': 'Art Museums'}]","{'address1': '1000 5th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10028', 'country': 'US', 'state': 'NY', 'display_address': ['1000 5th Ave', 'New York, NY 10028']}",(212) 535-7710,8623.249506,the-metropolitan-museum-of-art-new-york-3,FALSE,The Metropolitan Museum of Art,40.77925427,-73.96288417
https://www.yelp.com/biz/national-september-11-memorial-museum-new-york?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,kViIWJFfAfWPpJOwAXBKGA,1350,,12122665211,4.5,"{'latitude': 40.71144, 'longitude': -74.01301}",https://s3-media2.fl.yelpcdn.com/bphoto/gFr_zDiUm8QJ-4gkG8v6Uw/o.jpg,[],"[{'alias': 'museums', 'title': 'Museums'}]","{'address1': '180 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['180 Greenwich St', 'New York, NY 10007']}",(212) 266-5211,1670.408244,national-september-11-memorial-museum-new-york,FALSE,National September 11 Memorial Museum,40.71144,-74.01301
https://www.yelp.com/biz/the-museum-of-modern-art-new-york-3?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,OUPyV2WKYETuprScXSAtuA,1929,,12127089400,4.5,"{'latitude': 40.76146, 'longitude': -73.97736}",https://s3-media1.fl.yelpcdn.com/bphoto/aLAhip2kC7DkEIa4M1SzCw/o.jpg,[],"[{'alias': 'artmuseums', 'title': 'Art Museums'}]","{'address1': '11 West 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['11 West 53rd St', 'New York, NY 10019']}",(212) 708-9400,6374.590531,the-museum-of-modern-art-new-york-3,FALSE,The Museum of Modern Art,40.76146,-73.97736
https://www.yelp.com/biz/american-museum-of-natural-history-new-york?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,O1gHEYYSCULCcfJD9sLJqw,1964,,12127695100,4,"{'latitude': 40.7812401294975, 'longitude': -73.9740586283456}",https://s3-media2.fl.yelpcdn.com/bphoto/flWsE_z3eW20q_p3c-HpiA/o.jpg,[],"[{'alias': 'museums', 'title': 'Museums'}]","{'address1': 'Central Park West 79th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10024', 'country': 'US', 'state': 'NY', 'display_address': ['Central Park West 79th St', 'New York, NY 10024']}",(212) 769-5100,8598.707711,american-museum-of-natural-history-new-york,FALSE,American Museum of Natural History,40.78124013,-73.97405863
https://www.yelp.com/biz/brooklyn-museum-brooklyn-2?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,Wy010IeikcMCGxL-leLZFA,577,,17186385000,4.5,"{'latitude': 40.6714058033045, 'longitude': -73.9636778798943}",https://s3-media1.fl.yelpcdn.com/bphoto/ATrtpwSkG1jrQVtspjYpVg/o.jpg,[],"[{'alias': 'artmuseums', 'title': 'Art Museums'}]","{'address1': '200 Eastern Pkwy', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['200 Eastern Pkwy', 'Brooklyn, NY 11238']}",(718) 638-5000,4581.406428,brooklyn-museum-brooklyn-2,FALSE,Brooklyn Museum,40.6714058,-73.96367788
https://www.yelp.com/biz/museum-of-the-moving-image-astoria?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,YTMCwlmMkVPYRsaNiRLtFA,526,,17187776888,4.5,"{'latitude': 40.756377, 'longitude': -73.923855}",https://s3-media2.fl.yelpcdn.com/bphoto/ww74b-NLNNcSGRkMvaWWZg/o.jpg,[],"[{'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'museums', 'title': 'Museums'}]","{'address1': '3601 35th Ave', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11106', 'country': 'US', 'state': 'NY', 'display_address': ['3601 35th Ave', 'Astoria, NY 11106']}",(718) 777-6888,8195.520537,museum-of-the-moving-image-astoria,FALSE,Museum of the Moving Image,40.756377,-73.923855
https://www.yelp.com/biz/new-york-transit-museum-brooklyn?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,c8TfKT7NdTuwcBZatXHmzg,382,,17186941600,4.5,"{'latitude': 40.6905279416182, 'longitude': -73.9899399429917}",https://s3-media3.fl.yelpcdn.com/bphoto/eLAPxglG6BM0wVEb1kW7yw/o.jpg,[],"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'address1': 'Boerum Pl Schermerhorn St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['Boerum Pl Schermerhorn St', 'Brooklyn, NY 11201']}",(718) 694-1600,1698.799122,new-york-transit-museum-brooklyn,FALSE,New York Transit Museum,40.69052794,-73.98993994
https://www.yelp.com/biz/frick-collection-new-york?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,E672oSwgE6Vm4izZlpA6lQ,474,,12122880700,4.5,"{'latitude': 40.77094, 'longitude': -73.96717}",https://s3-media1.fl.yelpcdn.com/bphoto/sbPx--LzdxvXEkcG2mq--g/o.jpg,[],"[{'alias': 'artmuseums', 'title': 'Art Museums'}]","{'address1': '1 E 70th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['1 E 70th St', 'New York, NY 10021']}",(212) 288-0700,7655.637886,frick-collection-new-york,FALSE,Frick Collection,40.77094,-73.96717
https://www.yelp.com/biz/tenement-museum-new-york-2?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,bUpeNcz4-SWnhIKqSKTVMQ,615,,18779753786,4,"{'latitude': 40.71883, 'longitude': -73.98998}",https://s3-media3.fl.yelpcdn.com/bphoto/BPSW5NV9gzcRX0jinZFhTQ/o.jpg,[],"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'walkingtours', 'title': 'Walking Tours'}, {'alias': 'foodtours', 'title': 'Food Tours'}]","{'address1': '103 Orchard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['103 Orchard St', 'New York, NY 10002']}",(877) 975-3786,1532.259717,tenement-museum-new-york-2,FALSE,Tenement Museum,40.71883,-73.98998
https://www.yelp.com/biz/9-11-tribute-museum-new-york?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,F0EUMg7UwxLCQ0GFpX0dyg,242,,18667371184,4.5,"{'latitude': 40.7114397521269, 'longitude': -74.0125204576143}",https://s3-media2.fl.yelpcdn.com/bphoto/KsICTMxcobkQIFGTDBjQTw/o.jpg,[],"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'walkingtours', 'title': 'Walking Tours'}, {'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}]","{'address1': '92 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['92 Greenwich St', 'New York, NY 10006']}",(866) 737-1184,1674.75301,9-11-tribute-museum-new-york,FALSE,9/11 Tribute Museum,40.71143975,-74.01252046
https://www.yelp.com/biz/ellis-island-immigration-museum-new-york?adjust_creative=mlUSbFxe2TkWOcUoOW1mYQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mlUSbFxe2TkWOcUoOW1mYQ,QERbo2vqq4T9GyIFtb2Ccg,335,,12123633200,4.5,"{'latitude': 40.6987072970291, 'longitude': -74.0395416540388}",https://s3-media1.fl.yelpcdn.com/bphoto/ULj6aldT1NTnA-s0fwqPAg/o.jpg,[],"[{'alias': 'museums', 'title': 'Museums'}, {'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]","{'address1': 'Ellis Island', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['Ellis Island', 'New York, NY 10004']}",(212) 363-3200,3887.229542,ellis-island-immigration-museum-new-york,FALSE,Ellis Island Immigration Museum,40.6987073,-74.03954165
